id,sentence,label,clean
0_2135,"""So far I'm liking it, but the colors are sometimes off.; """,0,like color sometim
0_2136,"""What i have noticed is that the Feedly mini toolbar that pops up on the bottom right of web pages, when i want to share the link via that mini feedly toolbar, the background color and the color of the icons (twitter, buffer, etc.) are all the same color.""",0,what have notic that feedli mini toolbar that pop bottom right page when want share link that mini feedli toolbar background color color icon twitter buffer same color
0_2137,"""Any way you can fix this?""",0,thi
0_2138,"""is this a problem that Hacker Vision needs to address?""",0,thi problem that hacker vision need address
0_2139,"""Please advise.""",0,pleas advis
0_2140,"""Feedly is really bad at discovering feeds when given only the URL.""",0,feedli realli discov feed when given onli
0_2141,"""Google Reader used to be able to do this with pretty much every URL you threw at it, and it doesn't seem to be terribly complicated.""",0,googl reader use abl thi with pretti much everi threw doesn seem terribl complic
0_2142,"""Giving this URL to feedly returns no feeds.""",0,give thi feedli return feed
0_2143,"""However, if you manually Google what the standard format for feeds is with Wordpress and try out ?""",0,howev manual googl what standard format feed with wordpress
0_2144,"""Which seems like something that Feedly might have been able to guess to begin with.""",0,which seem like someth that feedli might have been abl guess begin with
0_2145,"""I had to turn off the Windows tray app.""",0,turn window tray
0_2146,"""Chrome would gradually get slower and slower (a new development since Feedly asked to run the always-on tray app).""",0,chrome would gradual slower slower develop sinc feedli ask alway tray
0_2147,"""I'm sure it's the app, because exiting it cleared up all the browser response problems.""",0,sure becaus exit clear browser respons problem
0_2148,"""Either fix it or make Feedly work always-on without browser interference.""""",1,either make feedli work alway without browser interfer
0_2149,"""not much else to say...include an icon for Flipboard""",0,much els includ icon flipboard
0_2150,"""Integration with other social media so I can read all the latest tweets, google+ updates and others from with the feedly app.""",0,integr with other social media read latest tweet googl updat other from with feedli
0_2151,"""You have a group of friends with send my favorite post writing command.""",0,have group friend with send favorit post write command
0_2152,"""Currently, some of the RSS items are lists of links.""",0,current some item list link
0_2153,"""Expected behavior when I follow one of the links, find it interesting and click the Pocket icon, is to save the clicked-through article.""",0,expect behavior when follow link find interest click pocket icon save click through articl
0_2154,"""Instead, it saves the initial RSS item.""",0,instead save initi item
0_2155,"""Take Mike Tyson's channel for example.""",0,take mike tyson channel exampl
0_2156,"""That string, """"UCdtNjOwfQpgVK0FyOeLyzrg"""", or any channel like that, doesn't work with Feedly.""",0,that string ucdtnjowfqpgvk fyoelyzrg channel like that doesn work with feedli
0_2157,"""You have to go in and get the RSS via https://www.youtube.com/rss/channel/<string>/feed.rss, please automate this.""",1,have http youtub channel string feed pleas autom thi
0_2159,"""I created a few ideas in the get satisfaction community (don't remember how I got there) and was very surprised never to get an answer... until I realized you guys worked in user voice...""",0,creat idea satisfact commun rememb there veri surpris never answer until realiz guy work user voic
0_2160,"""There appears to be a current bug with the android app and the Evernote integration.	""",0,there appear current with android evernot integr
0_2161,"""For about the last week, when I try to save, it forces me to re-login to Evernote.""",0,about last week when save forc login evernot
0_2162,"""This is one of my primary use flows and a big bummer as I use two factor authentication on Evernote.""",0,thi primari flow bummer factor authent evernot
0_2163,"""I noticed several of my Facebook pages weren't updating and then saw this announcement that Facebook has stopped updating RSS feeds.""",0,notic sever facebook page weren updat then thi announc that facebook stop updat feed
0_2164,"""The few that I follow are for ones where no website exists for them.""",0,that follow one where websit exist them
0_2165,"""I love feedly for following them; please find a way!""",0,love feedli follow them pleas find
0_2166,"""Hey I have feedly notifier in firefox on windows 8.""",0,have feedli notifi firefox window
0_2167,"""when I click the icon it just says no unread articles where it used to show lots of articles I could open in new tabs.""",0,when click icon just say unread articl where use show lot articl could open tab
912_2,"""as it occurs on Android and iOS.""",0,occur android
912_3,"""I cannot, for example, highlight a friend when I'm trying to tell something to him in my post.""",0,cannot exampl highlight friend when tri tell someth post
912_4,"""Second, why don't work with metro style on FB app?""",0,second work with metro style
912_5,"""Why this common and ridiculous traditional FAcebook style?""",0,thi common ridicul tradit facebook style
913_1,"""Why Microsoft doesn't close this vacuum spaces, this things it really needs.""",1,microsoft doesn close thi vacuum space thi thing realli need
913_2,"""The rotation style of metro will be awesome.""",0,rotat style metro will awesom
913_3,"""I remember, in the beginning, the FB works with this pattern and unfortunately, you abandoned.""",0,rememb begin work with thi pattern unfortun abandon
915_1,"""When using Internet Explorer in Windows Phone 8 on Nokia Lumia 1350 (OS 8.0.10517.150) I noticed that pointing to specific section of any document (using #name) doesn't work from pages using frameset (doctype is correctly set to HTML 4.01 supporting framesets).""",0,when use internet explor window phone nokia lumia notic that point specif section document use #name doesn work from page use frameset doctyp correctli html support frameset
915_2,"""To verify, try clicking on any method in Java Javadoc, for example open http://docs.oracle.com/javase/7/docs/api/ and click through -> java.applet -> AppletContext -> getApplet.""",0,verifi click method java javadoc exampl open http doc oracl javas doc click through java applet appletcontext getapplet
915_3,"""Java site uses brackets in links names which is not ok but this is not related to this issue and even links without brackets don't work.""",0,java site use bracket link name which thi relat thi issu even link without bracket work
915_4,"""Trial feature should be built-in with auto-prompted and disabling, just like the Windows Store.""",1,trial featur should built with auto prompt disabl just like window store
916_1,"""If the user uninstalls during a trial, if even tracks this fact and prevents them from starting a new trial later.""",0,user uninstal dure trial even track thi fact prevent them from start trial later
916_2,"""Contract this with the Windows Phone world, where we tell you we want trial mode, but we have to track the number of days since install, whether the user has purchased, etc.""",1,contract thi with window phone world where tell want trial mode have track number day sinc instal whether user purchas
916_3,"""If the user uninstalls and installs again later, we have no idea.""",0,user uninstal instal again later have idea
917_1,"""For an app that doesn't require a login, so there's no account to tie the usage to, and doesn't have a natural way to limit functionality, adding a trial-mode feels like implement-and-pray.""",0,that doesn requir login there account usag doesn have natur limit function ad trial mode feel like implement pray
917_2,"""With the two stores combining, can we bring this to Windows Phone?""",0,with store combin bring thi window phone
917_3,"""Contract this with the Windows Phone world, where we tell you we want trial mode, but we have to track the number of days since install, whether the user has purchased,___ more""",0,contract thi with window phone world where tell want trial mode have track number day sinc instal whether user purchas more
917_4,"""You can only select text as big as screen.""",0,onli select text screen
917_5,"""If larger it doesnt scroll down so you can only select part of the text.""",0,larger doesnt scroll down onli select part text
917_6,"""If iOS and Android can do it why can't Windows Phone?""",0,android window phone
917_7,"""Like all the Timer apps on Android & iOS, they can update the badge numbers real time giving you a true countdown timer experience.""",0,like timer app android they updat badg number real time give true countdown timer experi
917_8,"""Why cant Windows Phone do this?""",0,cant window phone thi
917_9,"""It should be able to do this!""",0,should abl thi
917_10,"""Would battery experience really degrade that much?""",0,would batteri experi realli degrad that much
917_11,"""If so me thinks this is a fundamental flaw in the OS!""",0,think thi fundament flaw
917_12,"""is it possible to get a flash player for wp8 or Silverlight for wp8 more and more websites doesn't work by video clips""",0,possibl flash player silverlight more more websit doesn work video clip
917_13,"""There need to be a business app settings launcher native in the API.""",1,there need busi set launcher nativ
917_14,"""On my What's new panel in Contacts I want to see posts from Facebook from people that are ""subscribed"" (followed) and not for all friends.""",1,what panel contact want post from facebook from peopl that subscrib follow friend
918_1,"""I have WP7.x.""",0,have
919_1,"""Probably in WP8.x it's fixed?""",0,probabl fix
919_2,"""Please give me info.""",0,pleas give info
919_4,"""The RSS section does not seem to work when the app is installed.""",0,section doe seem work when instal
919_5,"""The phone can reach the xml file and it does work in the preview in the App Studio.""",0,phone reach file doe work preview studio
919_6,"""remove the lock screen and make it a notifications screen""",1,remov lock screen make notif screen
919_7,"""Want to add an image (like Radar, Cloud layer, drone image, etc) to a Phone Map and have it scale relative to the zoom layer.""",0,want imag like radar cloud layer drone imag phone have scale rel zoom layer
919_8,"""Our app requires to call a web service from the Application_Deactivated/Application_Closing event to generate an analytics report.""",0,requir call servic from applic deactiv applic close event gener analyt report
919_9,"""Currently windows phone does not allow to call a webservice from these events.""",0,current window phone doe allow call webservic from these event
919_10,"""Now that beta apps do not expire, we, the developers need a way to force remove a beta app from devices or remove access for certain users.""",0,that beta app expir develop need forc remov beta from devic remov access certain user
919_11,"""Please provide us a way via the Dev Center to force the expiration of the beta app for all, or for certain users.""",1,pleas provid center forc expir beta certain user
919_12,"""When I turn off the setting->screen autorotation,I find that this function is still enable in the setting->about phone.""",0,when turn set screen autorot find that thi function still enabl set about phone
919_13,"""Since many devs these days use consider only WebKit while developing mobile websites these websites do not render good using IE(which uses Trident isn't much HTML5 compliant).""",0,sinc mani dev these day consid onli webkit while develop mobil websit these websit render good use which use trident much html compliant
920_1,"""It degrades browsing quality and I'm unable to create a new browser which can fix this issue.""",0,degrad brows qualiti unabl creat browser which thi issu
920_2,"""UC Browser and IE10 are already there but they use Trident and are hopeless while browsing most of the websites that use vendor specific prefixes and non-standard code.""",0,browser alreadi there they trident hopeless while brows most websit that vendor specif prefix standard code
920_3,"""AnTuTu results show and score only 2D graphics and the whole system (as it is all 2D) gets rendered really well and almost lag-free.""",0,antutu result show score onli graphic whole system get render realli well almost free
921_1,"""Apart from these, a game like Asphalt 8 has almost the same lag as Minion Rush does, while those two are quite much different.""",0,apart from these game like asphalt almost same minion rush doe while those quit much differ
921_2,"""From these, I concluded that a big part of 3D rendering might be a burden upon CPU, while GPU does not do much.""",0,from these conclud that part render might burden upon while doe much
921_3,"""Is that right?""",0,that right
921_4,"""Add podcasts as new data resource in windows phone studio app website.""",1,podcast data resourc window phone studio websit
922_1,"""there should be mechanism that code can read installed apps.""",1,there should mechan that code read instal app
922_2,"""Change country on dev center account.""",0,chang countri center account
922_3,"""Cant believe this isnt possible.""",0,cant believ thi isnt possibl
922_4,"""If you wont let me change the country, at least let me close my account and recreate it!""",1,wont chang countri least close account recreat
923_1,"""A simple component and plugin can be design to bring forth data to Windows Phone from our web pages rather on WordPress or Joomla instead of using RSS feeds.""",0,simpl compon plugin design bring forth data window phone from page rather wordpress joomla instead use feed
924_1,"""Popular forums, like Kuenna for Joomla and stand alone forums should be allowed.""",1,popular forum like kuenna joomla stand alon forum should allow
924_2,"""User and passwords sync should be allowed as well for participation.""",1,user password sync should allow well particip
925_1,"""Add coloured backgrounds""",1,colour background
925_2,"""I'd like to feed crash reports straight into my bug tracker.""",1,like feed crash report straight into tracker
926_1,"""Right now, there's no easy way to automate their download and parsing.""",0,right there easi autom their download pars
926_2,"""An HTTP-based API with a program-friendly logon (e. g. OAuth) would be most welcome.""",1,http base with program friendli logon oauth would most welcom
926_3,"""I love one note because of its fast cross platform sync, i feel when i am on a call and want to take notes, adding a button in the dialer (Loudspeaker, mute, hold, add call.. ) to open OneNote will help me open it easily.""",0,love note becaus fast cross platform sync feel when call want take note ad button dialer loudspeak mute hold call open onenot will help open easili
926_4,"""When it is opened from a call, then OneNote can get information on the call details (Person who is on call, time etc) which would enable easier understanding.""",0,when open from call then onenot inform call detail person call time which would enabl easier understand
926_5,"""Similarly this idea could be thought through for integration of One Note with other Native applications like Camera, Messaging etc""",0,similarli thi idea could thought through integr note with other nativ applic like camera messag
926_6,"""I want to be able to control the balance of the audio I play back with the BackgroundAudioPlayer.""",1,want abl control balanc audio play back with backgroundaudioplay
926_7,"""There is no good reason for not allowing this, so please add it.""",1,there good reason allow thi pleas
926_8,"""Allow Microsoft.Phone.ScheduledTask.""",1,allow microsoft phone scheduledtask
926_9,"""start at the specified time!""",1,start specifi time
926_11,"""facing problem while I open my app.""",0,face problem while open
926_12,"""It opens ad then close.""",0,open then close
926_16,"""The build in WP8 LongListSelector will jump to the last item added, when data loading.""",0,build longlistselector will jump last item ad when data load
926_17,"""When used in combination with MVVM and sorted data, this will result in the fact that the LLS is positioned at the bottom of the list when all data is available.""",0,when use combin with mvvm sort data thi will result fact that posit bottom list when data avail
926_18,"""We now need to add extra code to reposition it at the top, after it has been loaded.""",0,need extra code reposit after been load
926_19,"""Please provide a property to enable/disable this feature.""",1,pleas provid properti enabl disabl thi featur
926_20,"""In my application some data required to save on disk, There is limited storage in Phone memory, I just need api to write or create files folder wise on external memory like memory card..""",1,applic some data requir save disk there limit storag phone memori just need write creat file folder wise extern memori like memori card
926_21,"""Add right to left orientation for text and pages support in windows phone studio app website.""",1,right left orient text page support window phone studio websit
927_1,"""Please allow us developers to access two dimensional array of bytes from the picture that is within the Image control.""",1,pleas allow develop access dimension array byte from pictur that within imag control
927_2,"""This would provide much powerful photo apps for real time shutting and photo editing.""",0,thi would provid much power photo app real time shut photo edit
927_3,"""I want to have access to all single bytes within picture, so I can do with those bytes whatever I want.""",1,want have access singl byte within pictur with those byte whatev want
927_4,"""poder guardar aplicaciones en skydrive y poder ejecutarlas seria una funci__n __nica de los windows phone.""",0,poder guardar aplicacion skydriv poder ejecutarla seria funci nica window phone
927_5,"""Ejecutarlas a pesar de no tener conexi__n a una red""",0,ejecutarla pesar tener conexi
927_6,"""Native video player and support for subtitle If I am right the native video player doesnt support subtitle file (.srt).""",0,nativ video player support subtitl right nativ video player doesnt support subtitl file
927_7,"""It would be real help in increasing user experience""",0,would real help increas user experi
927_8,"""It is a common scenario for the user to initiate a network transfer, then turn off the screen or switch to another app while the transfer is still in progress.""",0,common scenario user initi network transfer then turn screen switch anoth while transfer still progress
927_9,"""Apps should get at least 60 seconds of background processing time to complete such network transfers and process the response.""",1,app should least second background process time complet such network transfer process respons
927_10,"""I'm aware that the Background Transfer Service is available, but there are cases where this is not usable, because it requires the data to be transferred to be written to temporary files in the storage.""",0,awar that background transfer servic avail there case where thi usabl becaus requir data transfer written temporari file storag
927_11,"""This is also a capability that other mobile platforms have, and I think it is needed to build quality apps with a good user experience.""",0,thi also capabl that other mobil platform have think need build qualiti app with good user experi
928_1,"""I completely understand the need for restrictions on background processing to help preserve battery life and responsiveness, but Windows Phone is currently too restrictive.""",0,complet understand need restrict background process help preserv batteri life respons window phone current restrict
928_2,"""This is also a capability that other mobile platforms have, and I think it is___ more""",0,thi also capabl that other mobil platform have think more
929_1,"""It would be very useful to be able to prepair a MMSComposeTask, in the same way that we today could use the SMSComposeTask .""",1,would veri use abl prepair mmscomposetask same that today could smscomposetask
930_1,"""Being able to prepare an MMS for the user would have many usages, and the functionality are readily available on other platforms.""",0,be abl prepar user would have mani usag function readili avail other platform
931_1,"""It would be really good to add parallel linq in windows phone and portable class libraries for collection processing unification and efficiency.""",1,would realli good parallel linq window phone portabl class librari collect process unif effici
931_2,"""Ssh+ SSL https and some other protocols for vpn tuneling whole device we need""",0,http some other protocol tunel whole devic need
931_3,"""The low-end phone with less storage but with the SD are really diffused, but the limit of the data that can't be stored in SD is awful.""",0,phone with less storag with realli diffus limit data that store aw
932_1,"""With the app on SD the device can be better ;)""",0,with devic better
932_2,"""Make Ussd Codes Running on Windows Phone With Os Version 7.8""",1,make ussd code run window phone with version
933_1,"""To use the search button for any application in order to avoir to add everytime a custom search functionality""",0,search button applic order avoir everytim custom search function
935_1,"""When a phone is reset or replaced, restoration o__ installed apps in quite cumbersome.""",0,when phone reset replac restor instal app quit cumbersom
936_1,"""The Store lists purchase history, but a) re-installation must be done one by one and b) the list doesn't indicate which apps have been removed e.g.""",1,store list purchas histori instal must done list doesn indic which app have been remov
937_2,"""Would be cool to have an app (or even better, a command in the Store app) that saves a list of currently installed apps (after each Install / Uninstall) so, that the user can re-install all the apps as easily as updating of a number of apps takes place now.""",1,would cool have even better command store that save list current instal app after each instal uninstal that user instal app easili updat number app take place
938_1,"""After finishing the call.it doesn't show the call history about how much time it we talked .""",0,after finish call doesn show call histori about much time talk
938_2,"""In the dashboard, when you are uploading images in the app description, it does not work for me as I'm 100% sure there's a timeout implemented in the uploading code.""",0,dashboard when upload imag descript doe work sure there timeout implement upload code
939_1,"""I can upload the smaller promotional images fine, but the larger sceenshot pngs will not upload.""",0,upload smaller promot imag fine larger sceenshot png will upload
939_2,"""Yes my internet upload speed is slow, but the site should function for slow upload speeds also, why not.""",0,internet upload speed slow site should function slow upload speed also
939_3,"""The same goes for the app uploading itself, a larger timeout is there, but there is still a timeout that assumes a reasonably fast upload speed, which not everyone has.""",0,same goe upload itself larger timeout there there still timeout that assum reason fast upload speed which everyon
939_4,"""Everyone in the USA has nice upload speeds possibly, but not worldwide, and I presume Microsoft would wish to enable developers from other countries also to be able to use their dev center.""",0,everyon nice upload speed possibl worldwid presum microsoft would wish enabl develop from other countri also abl their center
939_5,"""Just remove the timeouts completely or at least increase all timeouts by a factor of at least 5 - its not a big deal to implement.""",1,just remov timeout complet least increas timeout factor least deal implement
939_6,"""Everyone in the USA has___ more""",0,everyon more
939_7,"""the reminder function in the wp8 calendar must be expand to more weekly options.""",0,remind function calendar must expand more weekli option
939_8,"""1 week, 2 weeks, 3 weeks, 4 weeks, up to 12 weeks from a selected day.""",0,week week week week week from select
940_1,"""I hope you understand me.""",0,hope understand
940_2,"""I'm German and my English is not so good.""",0,german english good
940_3,"""My problem is, I can use any calendar app, but the function goes back to the base calendar.""",0,problem calendar function goe back base calendar
940_4,"""often I have to make dates that returns 4 weeks on Friday or two weeks on Wednesday.""",0,often have make date that return week friday week wednesday
941_1,"""In my old Android calendar is it no problem but in my wp8 is it not possible.""",0,android calendar problem possibl
941_2,"""best regards and a happy new year Karsten Klein from Germany the reminder function in the wp8 calendar must be expand to more weekly options.""",0,best regard happi year karsten klein from germani remind function calendar must expand more weekli option
941_3,"""best regards and a___ more""",0,best regard more
941_4,"""A shared key chain to share data between the apps, this help in apps with features like SSO""",0,share chain share data between app thi help app with featur like
941_5,"""Invariably, some users resort to posting negative reviews which actually are questions to the developer that the developer can not answer directly because of the 1-way nature of the Reviews.""",0,invari some user resort post neg review which actual question develop that develop answer directli becaus natur review
941_6,"""I would like to see a simple change to the ""Rate and Review page"" near the bottom.""",1,would like simpl chang rate review page near bottom
942_1,"""Just add a small text blurb like ""If you are experiencing problems with this application, please consider sending feedback instead"" along with a link to launch an email to the support email address.""",1,just small text blurb like experienc problem with thi applic pleas consid send feedback instead along with link launch email support email address
943_1,"""To go 1 step further, making the support email process anonymous would probably convince more people to use the support system.""",1,step further make support email process anonym would probabl convinc more peopl support system
943_2,"""Set up a brokerage system, whereby the developer never sees the users live email address, and instead replies to a proxy email set up per-user.""",0,brokerag system wherebi develop never see user live email address instead repli proxi email user
943_3,"""To go 1 step further, making the support email process anonymous would probably convince more people to use the support___ more""",0,step further make support email process anonym would probabl convinc more peopl support more
943_4,"""Allow screen capture to be taken from background task OR through mdm protocol.""",1,allow screen captur taken from background task through protocol
944_1,"""This is useful for techs using mdm systems - for example if a user has an issue and calls their tech support, they can request a screen capture and help them resolve.""",0,thi use tech use system exampl user issu call their tech support they request screen captur help them resolv
945_1,"""Implement a free app of the week deal like apple does with ios""",1,implement free week deal like appl doe with
945_2,"""Create a SubClass of Panel that allows AbsolutePositioning of it's children, yet honours the layout bounds imposed by it's own parent, unlike Canvas which is unlimited in Size and must be clipped to stop the overflow of any children""",1,creat subclass panel that allow absoluteposit children honour layout bound impos parent unlik canva which unlimit size must clip stop overflow children
945_3,"""I recently bought a Nokia Lumia 1320 and when i tried to sync my contact with hotmail contact, i receive the following error message ""80072f30 this contact couldn't be updated on server"" Appreciate your idea on this""",0,recent bought nokia lumia when tri sync contact with hotmail contact receiv follow error messag thi contact couldn updat server appreci your idea thi
945_4,"""Hey Guys....people love universal search in windows 8.1 why don't u try to make it universal for search button on windows phone""",1,guy peopl love univers search window make univers search button window phone
945_5,"""We need override base keyboard, with adding custom keys.""",1,need overrid base keyboard with ad custom key
945_6,"""And adding new text function: add text from reading QR-code.""",1,ad text function text from read code
945_7,"""On the keyboard near the space button, add new button ""input from camera"".""",1,keyboard near space button button input from camera
945_8,"""If you push this button, start camera app and starting search QR-code.""",0,push thi button start camera start search code
945_9,"""Full support for the Applr Earpods""",0,full support applr earpod
945_10,"""It is nearly impossible to edit videos recorded by the phone on the isolated storage, it shouldn't be this hard.""",0,nearli imposs edit video record phone isol storag shouldn thi hard
945_11,"""One has to write its own libraries simply to encode and decode videos and access the frames, let alone manipulate them and do something useful.""",0,write librari simpli encod decod video access frame alon manipul them someth use
945_12,"""Even with native code support on WP8 it is very time consuming to port existing libraries to do this.""",0,even with nativ code support veri time consum port exist librari thi
945_13,"""I think it would be much easier to just provide APIs for the hardware encoder/decoder to edit videos on isolated storage (and with better performance)""",1,think would much easier just provid api hardwar encod decod edit video isol storag with better perform
945_14,"""A collegue of mine , with an Android Smartphone has just showed me on this Phone an Android Launcher called --> ""Launcher 8"" https://play.google.com/store/apps/details?id=com.lx.launcher8 What I saw was a Windows Look and Feel and much, much more functionality than my Windows 8 Nokia Lumia has.""",0,collegu mine with android smartphon just show thi phone android launcher call launcher http play googl store app detail launcher what window look feel much much more function than window nokia lumia
946_1,"""And when I say much more , I mean much more.""",0,when much more mean much more
946_2,"""Summa sumarum: Buy Launcher 8 or give us a way to customize the user Experience ourselves.""",0,summa sumarum launcher give custom user experi ourselv
946_3,"""Some of our use cases require geofences e.g.""",0,some case requir geofenc
946_4,"""when entering/leaving a state or reaching city limits.""",0,when enter leav state reach citi limit
946_5,"""Please give support to equalizer and visualization for music.""",1,pleas give support equal visual music
946_6,"""atleast provide the URI to launch native equalizer from phone's setting.""",1,atleast provid launch nativ equal from phone set
946_7,"""The CSS selector "">"" is ignored in the WebBrowser component of WindowsPhone 8.""",0,selector ignor webbrows compon windowsphon
946_8,"""Lumia 720, WP 8.0.10328.78 Example: <html> <head> <style> .class1 > .class2 { background: blue; } </style> </head> <body> <div class=""class1""> Level1<div class=""class2"">Level2</div> </div> </body> </html>""",0,lumia exampl html head style class class background blue style head bodi class class level class class level bodi html
946_9,"""Windows Phone Lacks BackGround Tasking thats why Apps Like TrueCaller, IE application dont run in background.""",0,window phone lack background task that app like truecal applic dont background
946_10,"""e estas pantallas con en el simple echo de mover el dedo a izquierda o derecha os mande a todas las aplicaciones del tel__fono como esta actualmente deslizar otra vez que nos mande a una donde nos aparezca lo que tenemos pendiente y por ejemplo:publicar feliz cumplea__os a una persona cosas as__ y aparezca todas nuestras notificaciones""",0,esta pantalla simpl echo mover dedo izquierda derecha mand toda aplicacion fono como esta actualment deslizar otra mand dond aparezca tenemo pendient ejemplo publicar feliz cumplea persona cosa aparezca toda nuestra notificacion
946_11,"""The existing PubCenter (or Bing Ads ) performance on Windows Phone is very poor.""",0,exist pubcent bing perform window phone veri poor
946_12,"""Indie Developers need a better performing Advertising Team and Ad control.""",1,indi develop need better perform advertis team control
946_13,"""Can Microsoft take Advertising support seriously, and provide world wide Ad promotion and delivery.""",1,microsoft take advertis support serious provid world wide promot deliveri
947_1,"""As it is, Indie Developers have lost confidence in Microsoft efforts in PubCentre/Bing Ads and are moving to different Ad controls, and investing into Android and iOS Platforms until Microsoft starts to demonstrate that it is serious about providing revenue performant Adversting services.""",0,indi develop have lost confid microsoft effort pubcentr bing move differ control invest into android platform until microsoft start demonstr that seriou about provid revenu perform adverst servic
947_2,"""We would like a WiFi CSP so we can configure users WiFi - this is useful from an IT tech user perspective.""",1,would like wifi configur user wifi thi use from tech user perspect
947_3,"""Our MDM solution allows users to do this for iOS and Anroid, would be nice if we could do it for WP8 too.""",1,solut allow user thi anroid would nice could
947_4,"""Add customized website other than YouTube for media on windows phone studio app website.""",1,custom websit other than youtub media window phone studio websit
947_5,"""I have website that run media on wp8 without need to coversion, however the only media data source available is YouTube, we need customization to add URL of websites.""",1,have websit that media without need covers howev onli media data sourc avail youtub need custom websit
947_6,"""so that it not ring or vibrate when you get a new message.""",0,that ring vibrat when messag
947_7,"""Best regards from Germany""",0,best regard from germani
947_8,"""We would like to know when users remove their company app management from their devices, a kind of Sync ml Checkout message Ability to configure the company app with one click on a link like companyapp://user=foo&pwd=bar&server=contoso.com), then user clicks on it on a mail, sees a warning and accept then it automatically connects to the server The ability to install pkcs12 certificates Add website tiles on the main menu of the phone using MDM Query location using SyncMl commands""",1,would like know when user remov their compani manag from their devic kind sync checkout messag abil configur compani with click link like companyapp user server contoso then user click mail see warn accept then automat connect server abil instal pkc certif websit tile main menu phone use queri locat use syncml command
947_9,"""If you ever selected ""ru"" and ""ru-ru"" laguages then it causes Tile localization show the en-us(default) tile localization to show.""",0,ever select laguag then caus tile local show default tile local show
947_10,"""When I removed the ""ru"" language code and published my new version, the old version still remains with ""Replaced and unpublished"".""",0,when remov languag code publish version version still remain with replac unpublish
947_11,"""Wich means the new version not fully replaced the old version.""",0,wich mean version fulli replac version
947_12,"""And this causes me very serious problems: 1.""",0,thi caus veri seriou problem
948_1,"""Some of my users will still receive the old version of my app (after weeks).""",0,some user will still receiv version after week
948_2,"""The store randomly gives the old or the new version of my app.""",0,store randomli give version
948_3,"""Sometimes the store gives the wrong wp7 version of my app to Windows Phone 8 users.""",0,sometim store give wrong version window phone user
948_4,"""So I'm very unhappy.""",0,veri unhappi
948_5,"""It should be an option to remove the ""ru"" language code from my app 'language History'.""",1,should option remov languag code from languag histori
948_6,"""Or add and implement an AppResLib.dll.xxxx.mui for the ""ru"" language culture In the documentation AppResLib.dll.xxxx.mui exist only for ""ru-ru"" and not for ""ru"" culture: http://msdn.microsoft.com/en-us/library/windowsphone/develop/ff967550(v=vs.105).aspx Tom If you ever selected ""ru"" and ""ru-ru"" laguages then it causes Tile localization show the en-us(default) tile localization to show.""",1,implement appreslib xxxx languag cultur document appreslib xxxx exist onli cultur http msdn microsoft librari windowsphon develop aspx ever select laguag then caus tile local show default tile local show
948_7,"""My app has a WP7 version and a WP8 version XAP___ more""",0,version version more
948_8,"""Ability to hide pictures from picture gallery and unhide them ie file manager's Without app.""",0,abil hide pictur from pictur galleri unhid them file manag without
949_1,"""I think the whole system of submitting a idea is fine for a add on, but the system needs a overhaul.""",1,think whole system submit idea fine system need overhaul
949_2,"""Users need to vote, most votes get done?""",0,user need vote most vote done
950_1,"""You need simple groups.""",0,need simpl group
952_1,"""Regardless of votes group or technical people should check them regularly for ideas and bundle them together in a service pack....""",0,regardless vote group technic peopl should check them regularli idea bundl them togeth servic pack
952_2,"""Cough cough.""",0,cough cough
952_3,"""Or reply to the suggestions with reason why its not possible.""",0,repli suggest with reason possibl
952_4,"""The call history is missing the following menus.""",0,call histori miss follow menu
953_1,"""""Save number / Contact"" ""SMS txt number rely"" You only have delete and block.""",0,save number contact number reli onli have delet block
953_2,"""This is highly annoying for non contact numbers.""",0,thi highli annoy contact number
953_3,"""ability to lock Default media hub and Office hub using password...""",0,abil lock default media offic use password
953_4,"""Profiles like Office, Meeting, Outdoors or Night have proven useful and apps like Situations made them automatic.""",0,profil like offic meet outdoor night have proven use app like situat made them automat
954_1,"""Sure profiles would attract many Nokia users to WP products.""",0,sure profil would attract mani nokia user product
954_2,"""Please provide full access to the ContactStore, eg, updating, deleting etc.""",1,pleas provid full access contactstor updat delet
954_3,"""Also if I create a contact in the ContactStore then search contacts it returns the ones ive created, but there is no extended properties that will enable me to know ive created it in my custom store.""",0,also creat contact contactstor then search contact return one creat there extend properti that will enabl know creat custom store
954_4,"""So please provide this extra info in the Contact data returned with a search.""",1,pleas provid thi extra info contact data return with search
954_5,"""Can you please provide a report viewer control to view SSRS reports in windows phone.""",1,pleas provid report viewer control view ssr report window phone
954_6,"""Apps Quest submission doesn't work.""",0,app quest submiss doesn work
955_1,"""Always says the URL is invalid, yet the URL works.""",0,alway say invalid work
955_2,"""I think that would be useful if we can get the number of reviews and avarage rating by country in the Dev Center Report.""",1,think that would use number review avarag rate countri center report
955_3,"""Sometimes reviews can be for previous versions of the app.""",0,sometim review previou version
955_4,"""This can lead to some confusion about complaints in the reviews and whether they were fixed or not.""",0,thi lead some confus about complaint review whether they were fix
957_1,"""Many times I've read reviews for apps and decided to not get it because I was unsure whether it was listened to and fixed or not.""",0,mani time read review app decid becaus unsur whether listen fix
957_2,"""iOS has this implemented in their store and I believe it works great.""",0,thi implement their store believ work great
957_3,"""If its not a legal issue, I firmly believe this needs to be implemented in the Windows Phone store.""",0,legal issu firmli believ thi need implement window phone store
