id,sentence,label,clean
913,"""I have spent an entire day trying to get something anything working.""",0,i spent entir day tri get someth anyth work
914,"""if I choose device I get a generic error (vie tried every suggestion I can find online) if I choose remote machine I am prompted for a pin so I go into the for devs page on my device and I hit pair and I get a 6 digit pin.""",0,i choo devic i get gener error vie tri everi suggest i find onlin i choo remot machin i prompt pin i go dev page devic i hit pair i get digit pin
915,"""that pin doesn't work though so the pin screen wont go away.""",0,pin work though pin screen wont go away
916,"""I was able to finally build an app package that I can manually move o the device in the portal but I shouldn't have to do that and it breaks the debug chain.""",0,i abl final build app packag i manual move devic portal i break debug chain
917,"""I have been trying to get my son into programming and so far his dev experience has been less than exciting.""",0,i tri get son program far dev experi less excit
926,"""Instead it takes you to 8.1.""",0,instead take
927,"""Is that be design?""",0,is design
928,"""Hello I am new to the forum so I apologize if this is not in the incorrect area to post this.""",0,hello i new forum i apolog incorrect area post
930,"""I am active Windows Insider users currently enrolled to receive the fastest Windows Inside Builds.""",0,i activ window insid user current enrol receiv fastest window insid build
931,"""I currently use Cortana each day on Windows 10 Android and iPhone.""",0,i current use cortana day window android iphon
935,"""I have noticed that sometimes the microphone function on the iPhone and Android app tends to stall or freeze.""",0,i notic sometim microphon function iphon android app tend stall freez
936,"""It doesn't matter if I set the microphone to open upon application launch or activate the microphone; the delay in time the user has to wait to speak to Cortana is quite noticeable.""",0,it matter i set microphon open upon applic launch activ microphon delay time user wait speak cortana quit notic
938,""" I understand the limitations of Apple so it's unlikely the user will be able to respond to a text message directly on a Windows 10 PC.""",0,i understand limit appl unlik user abl respond text messag directli window pc
947,"""For example when I want to go to my user path just Ctrl + R enter ~ then press Enter.""",0,exampl i want go user path ctrl r enter press enter
950,"""Thank you!""",0,thank
951,"""My country Maldives isnt listed in Aure sign up.""",0,my countri maldiv isnt list aur sign
953,"""The ability to use products like Office with VR.""",0,abil use product like offic vr
954,"""I can program my buttons in my Vive to mimic my fingers.""",0,i program button vive mimic finger
958,"""I have a driver causing a memory leak.""",0,i driver cau memori leak
961,"""In order to download the Windows Driver Kit I must first install Visual Studio 2017.""",0,in order download window driver kit i must first instal visual studio
962,"""I am not going to download multiple GBs of **** that I will never use to fix a memory leak.""",0,i go download multipl gb i never use fix memori leak
963,"""That just turns my memory leak issue into a hard-drive bloat issue.""",0,turn memori leak issu hard drive bloat issu
965,"""Thanks for nothing Microsoft.""",0,thank noth microsoft
968,"""Poolmon is not offered as a standalone tool and only as part of the Windows Driver Kit so I must download the entire Windows Driver Kit to access this one small tool.""",0,poolmon offer standalon tool part window driver kit i must download entir window driver kit access one small tool
976,"""FileSavePicker just returns a StorageFile class for the file name and extension.""",0,filesavepick return storagefil class file name exten
977,"""Issue: I developed a Desktop application saving files with different formats with the same file extension (using SaveFileDialog and FilterIndex) and currently UWP would not allow me to convert the application from Desktop without adding additional menu options or dialogs so the user can chose what he/she wants.""",0,issu i develop desktop applic save file differ format file exten use savefiledialog filterindex current uwp would allow convert applic desktop without ad addit menu option dialog user chose want
981,"""* Case (tested): When using FileSavePicker with UWP even if the application adds different choices with the same file extension then it is not possible to know which of those choices the user actually selected.""",0,case test use filesavepick uwp even applic add differ choic file exten possibl know choic user actual select
983,"""* Issue: I developed a Desktop application saving files with different formats with the same file extension (using SaveFileDialog and FilterIndex) and currently UWP would not allow meâ¦ more""",0,issu i develop desktop applic save file differ format file exten use savefiledialog filterindex current uwp would allow
985,"""The other developers try to force customers to use their software for example M$ with Edge and Paint 3D.""",0,develop tri forc custom use softwar exampl m edg paint d
986,"""M$ even tries to pay customers to use Bing & Edge.""",0,m even tri pay custom use bing edg
987,"""This is the crezy idea:""",0,thi crezi idea
990,"""If necessary you could send your incompetent product managers to the competitors - at least at school so the can learn how great Software has to feel and look like.""",0,if necessari could send incompet product manag competitor least school learn great softwar feel look like
992,"""M$ just displays 4 lines.""",0,m display line
997,"""You know it for sure: one developer produces great software like Google Chrome Paint.net or many others.""",0,know sure one develop produc great softwar like googl chrome paint net mani
1009,"""I'm missing the ability to change the font name/size and color.""",0,i miss abil chang font name size color
1012,"""I'm not a developer.""",0,i develop
1013,"""I'm a school teacher.""",0,i school teacher
1014,"""I am considering future options for puchasing devices.""",0,i consid futur option pucha devic
1016,"""There doesnt seem to be any website for this.""",0,doesnt seem websit
1019,"""I understand that cloudbooks are meant to largely be web based tools.""",0,i understand cloudbook meant larg web base tool
1020,"""But there are still times when you want to install some things.""",0,still time want instal thing
1021,"""I also understand that this will be something that software manufacturers will be requesting to MS directly.""",0,i also understand someth softwar manufactur request ms directli
1035,"""Machines now have the power to really make Lisp shine and show all it can do to empower UWP developers to create amazing solutions.""",0,machin power realli make lisp shine show empow uwp develop creat amaz solut
1041,"""What's the reason that currently Microsoft is blocking a price increase?""",0,reason current microsoft block price increa
1043,"""We tried to embrace Microsoft's vision for UWP but failed misreably wasting lots of time and money.""",0,we tri embrac microsoft vision uwp fail misreabl wast lot time money
1044,"""We built a UWP application that reads public data off ISO 7816 smart cards successfully until we realized that the app fails to function in release mode.""",0,we built uwp applic read public data iso smart card success realiz app fail function relea mode
1045,"""In debug mode it all works fine.""",0,in debug mode work fine
1046,"""In release mode we generate the appx and it passes windows certification.""",0,in relea mode gener appx pass window certif
1047,"""The smartcard functionality however which is based on a .net standard 2.0 library fails to work (https://github.com/danm-de/pcsc-sharp)""",0,smartcard function howev base net standard librari fail work http github com danm de pcsc sharp
1048,"""We are now trying to use the native UWP SmartCard API but its largely useless as we cannot find any methods to construct and transmit APDU which are the basic communication block""",0,we tri use nativ uwp smartcard api larg useless cannot find method construct transmit apdu basic commun block
1049,"""Hope this issue lands in the priority list of Microsoft.""",0,hope issu land prioriti list microsoft
1050,"""For now we have no option but to re-build the app to a non-Microsoft environment.""",0,option build app non microsoft environ
1057,"""The wireless card worked well till windows 7.""",0,wireless card work well till window
1058,"""Now this is a mess.""",0,mess
1059,"""Intel says they cannot Give update.""",0,intel say cannot give updat
1062,"""I have to do it whenever there is some heavy thing between Computer and Hub.""",0,i whenev heavi thing comput hub
1079,"""it wont let me cconnect it just sais turn on""",0,wont let cconnect sai turn
1080,"""The following page https://www.visualstudio.com/vs/preview/ does not work in IE.""",0,follow page http www visualstudio com vs preview work ie
1081,"""I cannot expand FAQ entries and so on.""",0,i cannot expand faq entri
1083,"""The MS Edge is incompatible with my LTSB system.""",0,ms edg incompat ltsb system
1087,"""For some languages - Chinese for example - ink recognition results tend to have lots of errors.""",0,languag chine exampl ink recognit result tend lot error
1091,"""And it is necessary for any app that needs to detect a custom word.""",0,necessari app need detect custom word
1092,"""Here is a related StackOverflow question:""",0,relat stackoverflow question
1094,"""In UWP I extract the pages of a PDF using the method PdfDocument.GetPage(UInt32 pageIndex) and save the page as image to the local disk using PdfPage.RenderToStreamAsync(IRandomAccessStream outputStream).""",0,in uwp i extract page pdf use method pdfdocument getpag uint pageindex save page imag local disk use pdfpage rendertostreamasync irandomaccessstream outputstream
1095,"""In the saved image the headers in the PDF pages are not rendered.""",0,in save imag header pdf page render
1101,"""I'm using lates windows 10 edition (build 1709)""",0,i use late window edit build
1102,"""I have added this whole ASN (AS8075 https://ipinfo.io/AS8075) to my windows firewall but after that it can only check that there is an update but for downloading it tried to connect to some akami IPs (according to windows firewall logs)""",0,i ad whole asn as http ipinfo io as window firew check updat download tri connect akami ip accord window firew log
1103,"""Please don't reply me with this: https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/cc708605(v=ws.10)""",0,plea repli http doc microsoft com en us previou version window pro window server r cc v ws
1104,"""There is no way for adding dns names in windows firewall and also it is not secure.""",0,way ad dn name window firew also secur
1105,"""Also please don't reply me with answers under this https://social.technet.microsoft.com/Forums/windows/en-US/27ded2ad-cc85-4c0a-9b41-c6b469a20aab/windows-firewall-and-windows-update-win-81""",0,also plea repli answer http social technet microsoft com forum window en us ded ad cc c b c b aab window firew window updat win
1106,"""I already tried renaming svhost.exe with no luck.""",0,i alreadi tri renam svhost exe luck
1111,"""This is so ridiculous that windows update doesn't have any rule and there is no way (believe me I googled a lot) to allow it securely (without allowing whole svhost.exe) even spotify has a default rule!""",0,thi ridicul window updat rule way believ i googl lot allow secur without allow whole svhost exe even spotifi default rule
1116,"""Both Process Isolation and Hyper-V Isolation for Containers are available in Windows Server 2016 but Windows 10 only supports Hyper-V isolation.""",0,process isol hyper v isol contain avail window server window support hyper v isol
1117,"""Hyper-V isolation has benefits but also has many drawbacks such as resource allocation performance as well as stability.""",0,hyper v isol benefit also mani drawback resourc alloc perform well stabil
1118,"""A simple check of the Docker for Windows issues board ( https://github.com/docker/for-win/issues ) shows a large imbalance of Windows 10 and Hyper-V isolation related issued where the Windows Server 2016 issues are much less common.""",0,a simpl check docker window issu board http github com docker win issu show larg imbal window hyper v isol relat issu window server issu much less common
1119,"""I have Docker build scripts that build 5 Docker images this script runs in 1 minute and 40 seconds on WIndows Server 2016 but takes 5 minutes and 30 seconds on Windows 10 and has rather frequent issues related to timeouts and hangs.""",0,i docker build script build docker imag script run minut second window server take minut second window rather frequent issu relat timeout hang
1124,"""I have Docker build scripts that build 5 Docker images this script runs in 1 minute and 40 seconds on WIndows Server 2016 but takes 5â¦ more""",0,i docker build script build docker imag script run minut second window server take
1125,"""Hello I want to protect some user-mode code and read only data against other user-mode modification from a kernel-mode driver while allowing process handle creation.""",0,hello i want protect user mode code read data user mode modif kernel mode driver allow process handl creation
1127,"""In my enterprise application basically a sales and purchase application.""",0,in enterpri applic basic sale purcha applic
1129,"""But in my case i want to print receipt and don't want to show the receipt in the screen and just pass the bitmap image of receipt to POS Printer.""",0,case want print receipt want show receipt screen pass bitmap imag receipt po printer
1130,"""But RenderTargetBitmap API doesn't work in Background.""",0,rendertargetbitmap api work background
1136,"""In UWP XAML binding something that is NOT an ICommand to an event gives an exception in the XAML compiler WCM9999: Object Reference not set to an instance of an object.""",0,in uwp xaml bind someth icommand event give except xaml compil wcm object refer set instanc object
1141,"""Using Microsoft gift cards as developer account registration fee.""",0,use microsoft gift card develop account registr fee
1142,"""well it's really powerful for indie devs""",0,well realli power indi dev
1144,"""The app does not want to have too many stories on the screen and load stories on demand.""",0,app want mani stori screen load stori demand
1145,"""The first time the app is opened it downloads news article and display's say the top 10 to user in a ListView and rest are stored locally.""",0,first time app open download news articl display say top user listview rest store local
1146,"""These are displayed if the user scrolls down (Incremental Loading Collection Helpers are great addition).""",0,display user scroll increment load collect helper great addit
1147,"""Now let's say next day the app is opened again.""",0,let say next day app open
1149,"""As soon as new stories are downloaded they are added at the from of the ListView not all but say top 10 and rest goes to the disk/cache.""",0,as soon new stori download ad listview say top rest goe disk cach
1159,"""App immediately displays yesterday's news stories and works in background to load new stories (or user pulls to refresh).""",0,app immedi display yesterday news stori work background load new stori user pull refresh
1167,"""Tablet Version: Microsoft Windows [version 10.0.16299.248]""",0,tablet version microsoft window version
1171,"""Target version: Windows 10 (10.0; Build 10586)""",0,target version window build
1173,"""Hello""",0,hello
1175,"""This can cause a lot of unintended side effects.""",0,thi cau lot unintend side effect
1179,"""It used to do this in Windows 8 and early Windows 10 versions but this apparently changed a while ago.""",0,it use window earli window version appar chang ago
1184,"""This will be a good addition.""",0,thi good addit
1185,"""Packaged COM (https://blogs.windows.com/buildingapps/2017/04/13/com-server-ole-document-support-desktop-bridge/#KgekWJeWFmOwUZRb.97) allows exposing out-of-proc COM objects using desktop bridge however these COM objects are not accessible from UWP apps even if the UWP apps are packaged into same desktop bridge exposes the COM objects.""",0,packag com http blog window com buildingapp com server ole document support desktop bridg #kgekwjewfmowuzrb allow expo proc com object use desktop bridg howev com object access uwp app even uwp app packag desktop bridg expo com object
1191,"""It is understandable that when UWP app is run normally it can only access a limited set of COM objects; however if the UWP is packaged to desktop bridge it makes sense to allow it to access additional COM objects exposed by that desktop bridge using the technical described in the blog above.""",0,it understand uwp app run normal access limit set com object howev uwp packag desktop bridg make sen allow access addit com object expo desktop bridg use technic describ blog
1194,"""We are a dev house that specialises in publishing dedicated Xbox Apps.""",0,we dev hou speciali publish dedic xbox app
1195,"""It used to be that there was a really high standard to get certified on Xbox which was tough to get through but at least the standard of apps was pretty high.""",0,it use realli high standard get certifi xbox tough get least standard app pretti high
1196,"""Now it seems there is zero standard to be certified to publish an app on Xbox and by default EVERY windows 10 app that is published is published on all devices.""",0,seem zero standard certifi publish app xbox default everi window app publish publish devic
1199,"""It is totally crazy and really counterproductive to building any kind of a vibrant ecosystem.""",0,it total crazi realli counterproduct build kind vibrant ecosystem
1200,"""One simple example is there is a PDF database app on the new apps list on XBOX!""",0,one simpl exampl pdf databa app new app list xbox
1201,"""You cannot use it it cannot access files and it has absolutely no viable function on Xbox One.""",0,cannot use cannot access file absolut viabl function xbox one
1202,"""Yet somehow this passes certification and is thrown on the pile of rubbish that now clutters the new app section.""",0,yet somehow pass certif thrown pile rubbish clutter new app section
1204,"""It is hugely frustrating to put months of work into building an app for xbox and stand no chance of getting it downloaded because nobody will ever be able to find it.""",0,it huge frustrat put month work build app xbox stand chanc get download nobodi ever abl find
1209,"""I know microsoft is trying to flesh out the app stores on each deviceâ¦ more""",0,i know microsoft tri flesh app store devic
1210,"""Currently desktop bridge supports in app purchases.""",0,current desktop bridg support app purcha
1212,"""As of now there is no good ad network for existing desktop applications.""",0,as good ad network exist desktop applic
1213,"""This feature is almost available in any web based video player or any Desktop based video player the feature is simple.""",0,thi featur almost avail web base video player desktop base video player featur simpl
1214,"""When a mediaplayerelement is playing or paused a video.""",0,mediaplayerel play pau video
1217,"""I'm aware of the sandboxing.""",0,i awar sandbox
1224,"""These are the APIs that ought to be allowed in UWP when codeGeneration is permitted:""",0,api ought allow uwp codegen permit
1227,"""On UWP for x86-64 ARM and ARM64 it's not possible to comply with the Windows ABI when generating code at runtime because you cannot generate the mandatory exception table data for the dynamically-generated code.""",0,on uwp x arm arm possibl compli window abi gener code runtim cannot gener mandatori except tabl data dynam gener code
1235,"""Otherwise this function is useful to runtime code generation.""",0,otherwi function use runtim code gener
1240,"""So I uninstalled KB4057144 became build 15063.850.""",0,so i uninst kb becam build
1242,"""I think that it is the problem of baseimage and KB4057144.""",0,i think problem baseimag kb
1244,"""Currently Microsoft Store under Windows 10 shows three types of information:""",0,current microsoft store window show three type inform
1248,"""But there's no numerical value representing the amount of data that will have to be downloaded.""",0,numer valu repr amount data download
1249,"""Please fix this annoying issue.""",0,plea fix annoy issu
1252,"""UWP is too safe so as to be impractical for so many desktop apps and WPF is like a third-class citizen with Microsoft in the background cheering Upgrade to UWP!""",0,uwp safe impract mani desktop app wpf like third class citizen microsoft background cheer upgrad uwp
1253,"""The sandbox nonsense has to go.""",0,sandbox nonsen go
1258,"""99% of the applications they install aren't (and won't be!)""",0,applic instal
1259,"""sandboxed UWP applications anyway.""",0,sandbox uwp applic anyway
1263,"""Many applications need only Desktop support.""",0,mani applic need desktop support
1270,"""But it is not available by default.""",0,avail default
1275,"""CalcBinding makes binding expressions shorter and more user-friendly.""",0,calcbind make bind express shorter user friendli
1276,"""This is only available for WPF - https://github.com/Alex141/CalcBinding""",0,thi avail wpf http github com alex calcbind
1277,"""Here are some examples""",0,exampl
1285,"""Right now it's possible to define apps for websites using app URI handlers.""",0,right possibl defin app websit use app uri handler
1287,"""These excludePaths feature supports only path matching right now not wildcards for the whole Uri.""",0,excludepath featur support path match right wildcard whole uri
1290,"""UWP combobox is not showing the selected value under certain resolutions.""",0,uwp combobox show select valu certain resolut
1292,"""In visual studio if I select the container (a grid) and change something like the flow from horizontal to vertical the redraw fixes the issue which leads me to believe that it's the render.""",0,in visual studio i select contain grid chang someth like flow horizont vertic redraw fix issu lead believ render
1293,"""We use the Create Date on log files to check if they can be deleted.""",0,we use creat date log file check delet
1294,"""The problem is that when we delete that file and recreate it (same filename) the create date stays the same!""",0,problem delet file recreat filenam creat date stay
1301,"""Run the code again.""",0,run code
1304,"""The test.log file is created again.""",0,test log file creat
1307,"""It should have been 2018-02-07 16:06 (or later)""",0,it later
1308,"""Run this as many times as you like the create date will not change from the first time you ran the code.""",0,run mani time like creat date chang first time ran code
1313,"""How to reproduce.""",0,reproduc
1319,"""It deletes the file.""",0,it delet file
1325,"""Having SOCK_SEQPACKET would remove the burden of distinguishing between independent messages from the user.""",0,sock seqpacket would remov burden distinguish independ messag user
1329,"""Some users certainly will find this useful.""",0,user certainli find use
1331,"""Sadly if you're someone who finds this annoying there's no option to disable this behavior.""",0,sadli someon find annoy option disabl behavior
1332,"""According to the singular post I was able to find on this new feature (https://answers.microsoft.com/en-us/insider/forum/insider_wintp-insider_desktop/programs-autostart-after-boot-in-windows-10/09dd8d3e-7b36-45d1-9181-6587dd5d53ab?page=2&auth=1) there is no way to disable this.""",0,accord singular post i abl find new featur http answer microsoft com en us insid forum insid wintp insid desktop program autostart boot window dd e b dd ab page auth way disabl
1341,"""It currently only supports octet-stream.""",0,it current support octet stream
1348,"""Actually we can't because the same notification would be send too if the user is closing the application.""",0,actual notif would send user close applic
1352,"""This issue was reported for Visual Studio Feedback Site but They have determined that this issue belongs to universal windows platform.""",0,thi issu report visual studio feedback site determin issu belong univ window platform
1355,"""It's tooo painful.""",0,it tooo pain
1358,"""Uservoice already have it.""",0,uservo alreadi
1365,"""This works as expected on phones but not on computers/tablets.""",0,thi work expect phone comput tablet
1366,"""I'm using Fall Creators update not sure how it behaves in other versions.""",0,i use fall creator updat sure behav version
1368,"""In my case I'm writing an app where you learn how to spell and don't want to give the user any hints :-)""",0,in case i write app learn spell want give user hint
1369,"""Create a new blank UWP application and add this XAML code:""",0,creat new blank uwp applic add xaml code
1371,"""When I run this I expect to get no suggestions in the software keyboard when writing anything in the text box.""",0,i run i expect get suggest softwar keyboard write anyth text box
1376,"""We are developing components on Linux which has dedicated system call and memory requests.""",0,we develop compon linux dedic system call memori request
1377,"""(AF_UNIX ANCILLARY MMAP and many others ) within Docker.""",0,af unix ancillari mmap mani within docker
1378,"""This would signify communication and access on the file system.""",0,thi would signifi commun access file system
1381,"""I have some more feature recommendations regarding extensions in adaptivegridview if you will.""",0,i featur recommend regard exten adaptivegridview
1384,"""and which operator to use [AND/OR] in case of multiple property filter provided.)""",0,oper use or case multipl properti filter provid
1386,"""and this grouping will obviously include the semantic zoom feature as well.""",0,group obviou includ semant zoom featur well
1387,"""Incremental Loading: I know this is already in the community toolkit.""",0,increment load i know alreadi commun toolkit
1389,"""Sorting : sorting with 1 or more properties.""",0,sort sort properti
1391,"""These are some of the most common scenarios which are required by developers and there are many ways to do it but this can get very complicated to align them with best practices.""",0,common scenario requir develop mani way get complic align best practic
1397,"""this search bar auto filters the items on basis of the filterDescriptor provided ( filter descriptor can be defined by the developer tht which stringtimeint property to match with which condition i.e : Contains startswith endswith e.t.c.""",0,search bar auto filter item basi filterdescriptor provid filter descriptor defin develop tht stringtimeint properti match condit e contain startswith endswith e c
1402,"""We also use multiple-top-level windows that are already available.""",0,we also use multipl top level window alreadi avail
1405,"""I have a disk imaging (which I have already converted) application that writes bytes directly to disk (USB and SD cards).""",0,i disk imag i alreadi convert applic write byte directli disk usb sd card
1407,"""The app gets rejected during submission to the store as some features are disabled as admin privileges are required.""",0,app get reject submiss store featur disabl admin privileg requir
1411,"""So in a round about way you're actually raising the chances of users getting viruses by blocking these apps as they just get them from the web instead.""",0,so round way actual rai chanc user get viru block app get web instead
1428,"""Current clipboard API can notify about a clipboard content change which is fine.""",0,current clipboard api notifi clipboard content chang fine
1429,"""But getting or setting the content doesn't work if the app is in background or unfocused.""",0,get set content work app background unfocu
1435,"""If this is a privacy constraint thenâ¦ more""",0,if privaci constraint
1437,"""Currently the input will be validated if the focus of the Textbox lost.""",0,current input valid focu textbox lost
1443,"""It is possible for us to get a D3DDevice from MediaStreamSource as indicated by admins here:""",0,it possibl us get d ddevic mediastreamsourc indic admin
1445,"""I can verify that this works.""",0,i verifi work
1446,"""But unfortunately it is not possible to create a MediaStreamSample from D3D Surface.""",0,unfortun possibl creat mediastreamsampl d d surfac
1450,"""x:Bind is great and I love it.""",0,x bind great i love
1454,"""1) This limit is not in the [EmailMessage](https://docs.microsoft.com/en-us/uwp/api/windows.applicationmodel.email.emailmessage) documentation.""",0,thi limit emailmessag http doc microsoft com en us uwp api window applicationmodel email emailmessag document
1456,"""2) This limit appears to be arbitrary and not on par with other platforms (iOS / Android / Mac OSX).""",0,thi limit appear arbitrari par platform io android mac osx
1457,"""This limitation is a contribution to a diminished user experience (and developer experience) when compared to these other platforms.""",0,thi limit contribut diminish user experi develop experi compar platform
1459,"""This idea is so bad on so many levels.""",0,thi idea bad mani level
1460,"""So what is the suggestion?""",0,so suggest
1463,"""As a Xamarin.Forms developer I had to drill down 4 frameworks to find this limitation.""",0,as xamarin form develop i drill framework find limit
1466,"""Especially if that steam roller is riddled with security issues and complexity way beyond the experience and latitude of most fly swatter users.""",0,especi steam roller riddl secur issu complex way beyond experi latitud fli swatter user
1467,"""In [this](https://social.msdn.microsoft.com/Forums/sqlserver/en-US/6187a2cc-2683-4b15-b1e6-d90f3703ad0b/uwp-c-emailmanager-message-body-getting-truncated?forum=wpdevelop&prof=required) following forum post the character limit for an email body generated via code from an app is noted.""",0,in http social msdn microsoft com forum sqlserver en us cc b b e f ad b uwp c emailmanag messag bodi get truncat forum wpdevelop prof requir follow forum post charact limit email bodi gener via code app note
1476,"""ContentDialog is currently far too difficult to use for two reasons: locking and placement.""",0,contentdialog current far difficult use two reason lock placement
1482,"""This means that ContentDialog.ShowAsync will wait until any currently-displayed ContentDialog is dismissed before showing the new dialog.""",0,thi mean contentdialog showasync wait current display contentdialog dismiss show new dialog
1487,"""On the other hand if ShowAsync( ContentDialogPlacement.InPlace) is used then (a) it is not convenient because one must separately embed the dialog in XAML and (b) it doesn't always work because an exception occurs if ShowAsync(InPlace) is called on the dialog before the XAML is fully loaded.""",0,on hand showasync contentdialogplac inplac use conveni one must separ emb dialog xaml b alway work except occur showasync inplac call dialog xaml fulli load
1505,"""PasswordVault.FindAllByResource throws a COMException when there are no credentials for the resource (or maybe only when there are no credentials).""",0,passwordvault findallbyresourc throw comexcept credenti resourc mayb credenti
1507,"""right now the window.closed event for desktop fires both for minimization and for closing events.""",0,right window close event desktop fire minim close event
1510,"""A good web example can be found here""",0,a good web exampl found
1512,"""We are able to download previous versions of the release versions of the Windows SDK.""",0,we abl download previou version relea version window sdk
1514,"""On the slow ring we are currently on Windows build 17025 but the only SDK download link provided on the Windows Insider download page is for 17061 at time of writing.""",0,on slow ring current window build sdk download link provid window insid download page time write
1515,"""I am not willing to go to fast ring because this renders my laptop useless.""",0,i go fast ring render laptop useless
1518,"""When you invoke the primary or secondary buttons in a ContentDialog you are not losing focus in the control that was last being edited.""",0,invok primari secondari button contentdialog lose focu control last edit
1520,"""I've tried forcing the control (in this case a TextBox) to lose focus programmatically in the Primary buttonevent handler but this does not help.""",0,i tri forc control case textbox lose focu programmat primari buttonev handler help
1521,"""Ive also tried Bindings.Update - bit this does not help either.""",0,ive also tri bind updat bit help either
1524,"""If you are using x:Bind to bind that control's value to a property in the ContentDialog code-behind page then when you press the primary button the property doesn't get updated.""",0,if use x bind bind control valu properti contentdialog code behind page press primari button properti get updat
1527,"""The expected behaviour is that when you click on the Primaryâ¦ more""",0,expect behaviour click primari
1528,"""I can't register dev account because of living in Republic of Moldova.""",0,i regist dev account live republ moldova
1530,"""There are thousands of programmists here too.""",0,thousand programmist
1531,"""Currently there does not appear to be a way to set a window's startup position (left top width/right height/bottom) beyond full-screen and/or maximized.""",0,current appear way set window startup posit left top width right height bottom beyond full screen maxim
1532,"""Also the last used position for a given window isn't saved intrinsically.""",0,also last use posit given window save intrin
1533,"""Windows launch at random places on the desktop.""",0,window launch random place desktop
1534,"""I understand this need does not really exist for mobile.""",0,i understand need realli exist mobil
1535,"""But for many desktop applications specifically container applications managing windows is a core feature objective.""",0,mani desktop applic specif contain applic manag window core featur object
1536,"""it is similar like this issue : http://www.dcfever.com/cameras/specification.php?id=1620""",0,similar like issu http www dcfever com camera specif php id
1537,"""We've inherit a control from Slider and put it in horizontal.""",0,we inherit control slider put horizont
1539,"""Our App would crash.""",0,app would crash
1540,"""If we use Application.ExecutablePath when the user open the Shortcut he gets an access permission error so I'm trying to create it using shell:AppsFolder\ but I can't get the AppUserModelId""",0,if use applic executablepath user open shortcut get access permiss error i tri creat use shell appsfold i get appusermodelid
1541,"""I'm on a DesktopBridge App and when I try to use Windows.ApplicationModel.AppInfo its null""",0,i desktopbridg app i tri use window applicationmodel appinfo null
1544,"""Setting ProtextedText to On doesn't work the selected text is still modifiable.""",0,set protextedtext on work select text still modifi
1547,"""Editor is the value of x:Name given to RichEditBox element.""",0,editor valu x name given richeditbox element
1550,"""RotatorTile's behavior is like an automated FlipView.""",0,rotatortil behavior like autom flipview
1553,"""Microsoft has added in the Camera App the Panorama Mode which works in some devices and tablets.""",0,microsoft ad camera app panorama mode work devic tablet
1554,"""Don't know if it is a specific number of devices that currently this feature works.""",0,know specif number devic current featur work
1565,"""Don't want a solution with the scrollviewer and the compass because I have already done that.""",0,want solut scrollview compass i alreadi done
1567,"""Convert EXE to APPX by command lines?""",0,convert exe appx command line
1571,"""It's 21 century.""",0,it centuri
1573,"""But the UWP textboxes are not that god when it comes to numeric input.""",0,uwp textbox god come numer input
1574,"""I'm currently working on a software that has a lot of numeric input.""",0,i current work softwar lot numer input
1578,"""Only allows numeric input""",0,onli allow numer input
1591,"""If the user enters a value less than the min value the value will be updated to min value on lost focus.""",0,if user enter valu less min valu valu updat min valu lost focu
1607,"""Format numbers with commas on thousands (i.e.""",0,format number comma thousand e
1613,"""The same with old stlye Binding works fine""",0,old stlye bind work fine
1614,"""Comparison results with Edge on the right:""",0,comparison result edg right
1618,"""App tested is WebView Release.""",0,app test webview relea
1621,"""Even rendering on separate thread will block UI thread (for example Reveal highlight effect while bigger page is loading or typing into TextBox will lag while javascript in the page is running)""",0,even render separ thread block ui thread exampl reveal highlight effect bigger page load type textbox lag javascript page run
1623,"""Currently it is impossible to implement context menus save files and implement other functions general web browsers have.""",0,current imposs implement context menu save file implement function gener web browser
1626,"""e.g: Represents the I<sup>2</sup> C controller for the system""",0,e g repr i sup sup c control system
1627,"""Every modern operating system on this planet uses LF style line endings except for Windows which still writes one more useless byte at every end of a line.""",0,everi modern oper system planet use lf style line end except window still write one useless byte everi end line
1644,"""Inner Exception Stack Trace[1]""",0,inner except stack trace
1649,"""My Windows is Version 1709 Build 16299.19.""",0,my window version build
1650,"""Installing BaseImage 16299 FailsThe DesktopAppConverter 2.1.1.release_2017-10-25 fails when Installing BaseImage Windows_InsiderPreview_DAC_16299.wim with PowerShell Error Record:""",0,instal baseimag failsth desktopappconvert relea fail instal baseimag window insiderpreview dac wim powershel error record
1665,"""(Although curiously TileBrush is still the base class for brushes... just without tiling :'( )""",0,although curiou tilebrush still base class brush without tile
1668,"""For instance when running my app on the Hololens it applies a 150% scale factor.""",0,instanc run app hololen appli scale factor
1669,"""This means the UI looks squished when compare to a desktop screen of a similar resolution (1280x720).""",0,thi mean ui look squish compar desktop screen similar resolut x
1676,"""Say you have two menu items one Home and the other Whatever.""",0,say two menu item one home whatev
1678,"""There's no sane way to do it e.g.""",0,sane way e g
1679,"""a Cancel boolean on the event args of the ItemInvoked event.""",0,cancel boolean event arg iteminvok event
1680,"""An example for this would be this budgeting app I'm currently working on.""",0,an exampl would budget app i current work
1684,"""Thanks for considering changing this.""",0,thank consid chang
1686,"""Say you throw up a message box a la Do you want to save the changes Yes/No/Cancel if you were to click Cancel there's no way to prevent the NavigationView to follow through with it visually.""",0,say throw messag box la do want save chang ye no cancel click cancel way prevent navigationview follow visual
1690,"""In my opinion UWP is too much APP centric.""",0,in opinion uwp much app centric
